0.045302,0.07214,0.050757,0.10843,0.1689,0.16359,0.074149,0.074636,0.10234,0.13975
0.04713,0.073611,0.051957,0.10788,0.16911,0.16308,0.075571,0.074185,0.097836,0.13964
0.05405,0.079452,0.057072,0.1055,0.17028,0.16111,0.081474,0.072184,0.079404,0.13948
0.04483,0.071247,0.050148,0.10898,0.16758,0.16353,0.073848,0.07474,0.10533,0.13977
0.048912,0.075734,0.053386,0.10857,0.17156,0.16165,0.07646,0.073622,0.088645,0.14146
0.051127,0.078311,0.055227,0.10822,0.17385,0.16053,0.077955,0.073019,0.079296,0.14246
0.044248,0.071469,0.050991,0.1127,0.17987,0.16449,0.076018,0.074052,0.08596,0.1402
0.050159,0.077489,0.054601,0.10909,0.17491,0.16086,0.077217,0.073201,0.079805,0.14267
0.050635,0.078092,0.054888,0.10864,0.17446,0.16049,0.07732,0.073155,0.079328,0.14299
0.035344,0.065142,0.04885,0.11285,0.18742,0.18162,0.075047,0.069044,0.098845,0.12583
0.035344,0.065142,0.04885,0.11285,0.18742,0.18162,0.075047,0.069044,0.098845,0.12583
0.037412,0.068846,0.047346,0.10896,0.17669,0.1789,0.077083,0.072121,0.10142,0.13121
0.037412,0.068846,0.047346,0.10896,0.17669,0.1789,0.077083,0.072121,0.10142,0.13121
0.034342,0.060823,0.057999,0.13663,0.25545,0.17763,0.076213,0.055175,0.047442,0.098293
0.034342,0.060823,0.057999,0.13663,0.25545,0.17763,0.076213,0.055175,0.047442,0.098293
0.034289,0.057131,0.058692,0.13978,0.26644,0.18463,0.076355,0.050176,0.043609,0.088892
0.034279,0.057466,0.058947,0.13972,0.26403,0.18387,0.07683,0.050973,0.044266,0.089623
0.03382,0.060081,0.059845,0.13906,0.24206,0.17843,0.081617,0.057955,0.050356,0.096775
0.034342,0.060823,0.057999,0.13663,0.25545,0.17763,0.076213,0.055175,0.047442,0.098293
0.034342,0.060823,0.057999,0.13663,0.25545,0.17763,0.076213,0.055175,0.047442,0.098293
0.034289,0.057131,0.058692,0.13978,0.26644,0.18463,0.076355,0.050176,0.043609,0.088892
0.034279,0.057466,0.058947,0.13972,0.26403,0.18387,0.07683,0.050973,0.044266,0.089623
0.03382,0.060081,0.059845,0.13906,0.24206,0.17843,0.081617,0.057955,0.050356,0.096775
0.040695,0.062234,0.066817,0.1309,0.25037,0.18162,0.079272,0.05563,0.047611,0.08485
0.040399,0.061509,0.0665,0.13217,0.25099,0.18106,0.078975,0.055475,0.048988,0.083929
0.040267,0.060775,0.066696,0.13353,0.24729,0.18366,0.079472,0.055126,0.049893,0.083287
0.040429,0.061781,0.066449,0.13169,0.2526,0.18004,0.078719,0.055605,0.048477,0.084207
0.040509,0.061619,0.066423,0.13206,0.25058,0.18086,0.079066,0.055638,0.049054,0.084188
0.041962,0.062894,0.066435,0.13085,0.24417,0.18171,0.0796,0.05685,0.049158,0.08637
0.040919,0.062517,0.066787,0.13147,0.24047,0.18798,0.080204,0.055775,0.048488,0.085397
0.039919,0.06154,0.066899,0.13284,0.24032,0.19044,0.080476,0.054838,0.04873,0.083992
0.044262,0.065918,0.065927,0.12694,0.24002,0.17922,0.079594,0.059283,0.048093,0.090741
0.040899,0.062551,0.066759,0.13146,0.24049,0.18793,0.080207,0.055769,0.048521,0.085409
0.039887,0.061579,0.066862,0.13284,0.24036,0.1904,0.080482,0.054824,0.048774,0.083999
0.041303,0.060846,0.067648,0.13168,0.24264,0.19222,0.080601,0.053135,0.045932,0.084
0.041303,0.060846,0.067648,0.13168,0.24264,0.19222,0.080601,0.053135,0.045932,0.084
0.041303,0.060846,0.067648,0.13168,0.24264,0.19222,0.080601,0.053135,0.045932,0.084
0.041303,0.060846,0.067648,0.13168,0.24264,0.19222,0.080601,0.053135,0.045932,0.084
0.03279,0.054196,0.067154,0.14581,0.27643,0.18236,0.076849,0.049531,0.040008,0.074872
0.03279,0.054196,0.067154,0.14581,0.27643,0.18236,0.076849,0.049531,0.040008,0.074872
0.032662,0.052737,0.067994,0.14713,0.27918,0.18312,0.076687,0.048782,0.039367,0.072331
0.032662,0.052737,0.067994,0.14713,0.27918,0.18312,0.076687,0.048782,0.039367,0.072331
0.034705,0.055021,0.06572,0.14174,0.28085,0.18655,0.073022,0.048939,0.038626,0.074828
0.03451,0.054174,0.065927,0.14565,0.27519,0.18323,0.07491,0.050151,0.04135,0.07491
0.034313,0.053587,0.065684,0.14916,0.27055,0.18071,0.075742,0.051219,0.043626,0.075412
0.032831,0.053487,0.064776,0.14319,0.28293,0.18815,0.073609,0.047415,0.039272,0.074339
0.033084,0.053157,0.064992,0.14587,0.27664,0.18607,0.074655,0.048965,0.042399,0.074178
0.033438,0.052729,0.064999,0.14942,0.26899,0.18341,0.075324,0.050966,0.04634,0.074386
0.031261,0.052177,0.065029,0.1443,0.28249,0.18826,0.074274,0.046885,0.040612,0.074711
0.030987,0.0517,0.064544,0.14589,0.27812,0.18937,0.074051,0.047423,0.044271,0.073641
0.030388,0.049648,0.063093,0.15112,0.26418,0.19214,0.072859,0.049421,0.056825,0.070316
0.036966,0.058268,0.06511,0.14192,0.26485,0.17938,0.075999,0.051416,0.044283,0.081802
0.037106,0.058087,0.064995,0.14227,0.26473,0.17901,0.07629,0.051313,0.044281,0.081914
0.039627,0.057525,0.067475,0.13978,0.25989,0.18435,0.074856,0.052408,0.043503,0.080583
0.039627,0.057525,0.067475,0.13978,0.25989,0.18435,0.074856,0.052408,0.043503,0.080583
0.039869,0.058167,0.067625,0.13873,0.25803,0.18476,0.075022,0.052652,0.044044,0.081104
0.039869,0.058167,0.067625,0.13873,0.25803,0.18476,0.075022,0.052652,0.044044,0.081104
0.036266,0.055135,0.070128,0.14822,0.25945,0.1886,0.079653,0.048855,0.038339,0.075356
0.037467,0.056159,0.070248,0.14616,0.257,0.18678,0.079734,0.050097,0.038983,0.077376
0.03661,0.057457,0.069788,0.14598,0.25541,0.18444,0.078002,0.050371,0.04297,0.07897
0.039348,0.06168,0.067952,0.14028,0.24645,0.18086,0.080001,0.053376,0.044488,0.085557
0.042271,0.066326,0.065899,0.13423,0.23674,0.1768,0.082153,0.056758,0.046127,0.092704
0.036569,0.057679,0.069787,0.14577,0.25494,0.18388,0.077775,0.050572,0.043681,0.079342
0.039437,0.062061,0.067725,0.13993,0.24568,0.18047,0.080039,0.053604,0.044925,0.086134
0.042125,0.066252,0.065721,0.13452,0.2369,0.17704,0.082182,0.056606,0.046083,0.092571
0.038844,0.0624,0.065171,0.13647,0.25603,0.17991,0.077375,0.054325,0.045011,0.084469
0.038774,0.062288,0.06518,0.1366,0.25616,0.17998,0.077343,0.054317,0.044905,0.084459
0.038844,0.0624,0.065171,0.13647,0.25603,0.17991,0.077375,0.054325,0.045011,0.084469
0.038774,0.062288,0.06518,0.1366,0.25616,0.17998,0.077343,0.054317,0.044905,0.084459
